date,region,period,total_streams_millions,commute_share,home_share
2020-03-22,latin_america,lockdown,74.14,0.26324,0.73676
2020-03-23,latin_america,lockdown,74.78,0.33422,0.66578
2020-03-24,latin_america,lockdown,71.8,0.31021,0.68979
2020-03-25,latin_america,lockdown,73.16,0.32711,0.67289
2020-03-26,latin_america,lockdown,73.49,0.3063,0.6937
2020-03-27,latin_america,lockdown,73.82,0.31401,0.68599
2020-03-28,latin_america,lockdown,72.73,0.25077,0.74923
2020-03-29,latin_america,lockdown,74.25,0.26017,0.73983
2020-03-30,latin_america,lockdown,71.67,0.30812,0.69188
2020-03-31,latin_america,lockdown,73.33,0.35223,0.64777
2020-04-01,latin_america,lockdown,73.67,0.32148,0.67852
2020-04-02,latin_america,lockdown,69.74,0.31772,0.68228
2020-04-03,latin_america,lockdown,73.38,0.3065,0.6935
2020-04-04,latin_america,lockdown,70.95,0.26259,0.73741
2020-04-05,latin_america,lockdown,77.4,0.25074,0.74926
2020-04-06,latin_america,lockdown,76.09,0.30248,0.69752
2020-04-07,latin_america,lockdown,78.13,0.31888,0.68112
2020-04-08,latin_america,lockdown,73.72,0.29033,0.70967
2020-04-09,latin_america,lockdown,71.87,0.30512,0.69488
2020-04-10,latin_america,lockdown,74.06,0.28632,0.71368
2020-04-11,latin_america,lockdown,74.49,0.26367,0.73633
2020-04-12,latin_america,lockdown,70.62,0.2529,0.7471
2020-04-13,latin_america,lockdown,76.93,0.30539,0.69461
2020-04-14,latin_america,lockdown,74.44,0.30004,0.69996
2020-04-15,latin_america,lockdown,70.4,0.29635,0.70365
2020-04-16,latin_america,lockdown,71.03,0.2915,0.7085
2020-04-17,latin_america,lockdown,73.38,0.31047,0.68953
2020-04-18,latin_america,lockdown,76.89,0.27008,0.72992
2020-04-19,latin_america,lockdown,76.27,0.26171,0.73829
2020-04-20,latin_america,lockdown,73.26,0.28257,0.71743
2020-04-21,latin_america,lockdown,72.99,0.30756,0.69244
2020-04-22,latin_america,lockdown,70.99,0.2973,0.7027
2020-04-23,latin_america,lockdown,72.39,0.29988,0.70012
2020-04-24,latin_america,lockdown,70.36,0.3116,0.6884
2020-04-25,latin_america,lockdown,75.94,0.24338,0.75662
2020-04-26,latin_america,lockdown,74.37,0.25988,0.74012
2020-04-27,latin_america,lockdown,71.72,0.30334,0.69666
2020-04-28,latin_america,lockdown,73.33,0.33339,0.66661
2020-04-29,latin_america,lockdown,77.39,0.30645,0.69355
2020-04-30,latin_america,lockdown,73.65,0.33039,0.66961
2020-05-01,latin_america,lockdown,72.86,0.30716,0.69284
2020-05-02,latin_america,lockdown,73.96,0.2503,0.7497
2020-05-03,latin_america,lockdown,73.69,0.25669,0.74331
2020-05-04,latin_america,lockdown,74.99,0.31253,0.68747
2020-05-05,latin_america,lockdown,73.55,0.29196,0.70804
2020-05-06,latin_america,lockdown,73.83,0.30897,0.69103
2020-05-07,latin_america,lockdown,76.71,0.28286,0.71714
2020-05-08,latin_america,lockdown,73.36,0.30382,0.69618
2020-05-09,latin_america,lockdown,76.46,0.24875,0.75125
2020-05-10,latin_america,lockdown,75.55,0.25878,0.74122
2020-05-11,latin_america,lockdown,71.58,0.30534,0.69466
2020-05-12,latin_america,lockdown,77.47,0.29901,0.70099
2020-05-13,latin_america,lockdown,75.31,0.30465,0.69535
2020-05-14,latin_america,lockdown,70.74,0.30726,0.69274
2020-05-15,latin_america,lockdown,74.39,0.31362,0.68638
2020-05-16,latin_america,lockdown,72.63,0.2593,0.7407
2020-05-17,latin_america,lockdown,75.05,0.26804,0.73196
2020-05-18,latin_america,lockdown,75.12,0.30116,0.69884
2020-05-19,latin_america,lockdown,76.31,0.29372,0.70628
2020-05-20,latin_america,lockdown,75.15,0.29643,0.70357
2020-05-21,latin_america,lockdown,76.36,0.326,0.674
2020-05-22,latin_america,lockdown,75.44,0.32043,0.67957
2020-05-23,latin_america,lockdown,73.01,0.24675,0.75325
2020-05-24,latin_america,lockdown,74.55,0.24402,0.75598
2020-05-25,latin_america,lockdown,72.95,0.31459,0.68541
2020-05-26,latin_america,lockdown,71.54,0.3096,0.6904
2020-05-27,latin_america,lockdown,74.27,0.32269,0.67731
2020-05-28,latin_america,lockdown,74.68,0.30948,0.69052
2020-05-29,latin_america,lockdown,76.16,0.28638,0.71362
2020-05-30,latin_america,lockdown,75.99,0.26541,0.73459
2020-05-31,latin_america,lockdown,74.65,0.27512,0.72488
2020-06-01,latin_america,lockdown,76.05,0.31201,0.68799
2020-06-02,latin_america,lockdown,76.53,0.29805,0.70195
2020-06-03,latin_america,lockdown,80.59,0.31001,0.68999
2020-06-04,latin_america,lockdown,77.01,0.31377,0.68623
2020-06-05,latin_america,lockdown,79.21,0.32742,0.67258
2020-06-06,latin_america,lockdown,78.2,0.27131,0.72869
2020-06-07,latin_america,lockdown,77.3,0.24942,0.75058
2020-06-08,latin_america,lockdown,71.92,0.34088,0.65912
2020-06-09,latin_america,lockdown,76.22,0.33393,0.66607
2020-06-10,latin_america,lockdown,76.59,0.35369,0.64631
2020-06-11,latin_america,lockdown,77.62,0.31356,0.68644
2020-06-12,latin_america,lockdown,75.24,0.33184,0.66816
2020-06-13,latin_america,lockdown,75.76,0.28589,0.71411
2020-06-14,latin_america,lockdown,75.04,0.28546,0.71454
2020-06-15,latin_america,lockdown,75.19,0.36704,0.63296
2020-06-16,latin_america,lockdown,76.58,0.3366,0.6634
2020-06-17,latin_america,lockdown,74.09,0.3442,0.6558
2020-06-18,latin_america,lockdown,75.45,0.35736,0.64264
2020-06-19,latin_america,lockdown,76.8,0.36359,0.63641
2020-06-20,latin_america,lockdown,75.86,0.30765,0.69235
2020-06-21,latin_america,lockdown,73.79,0.31121,0.68879
2020-06-22,latin_america,lockdown,75.1,0.35189,0.64811
2020-06-23,latin_america,lockdown,76.12,0.37714,0.62286
2020-06-24,latin_america,lockdown,75.12,0.36782,0.63218
2020-06-25,latin_america,lockdown,75.22,0.38737,0.61263
2020-06-26,latin_america,lockdown,76.74,0.39439,0.60561
2020-06-27,latin_america,lockdown,74.05,0.32663,0.67337
2020-06-28,latin_america,lockdown,76.32,0.33934,0.66066
2020-06-29,latin_america,lockdown,75.87,0.41185,0.58815
2020-06-30,latin_america,lockdown,77.55,0.43348,0.56652
2020-07-01,latin_america,reopening,78.5,0.3938,0.6062
2020-07-02,latin_america,reopening,76.77,0.41821,0.58179
2020-07-03,latin_america,reopening,75.11,0.42437,0.57563
2020-07-04,latin_america,reopening,76.69,0.37945,0.62055
2020-07-05,latin_america,reopening,78.21,0.37382,0.62618
2020-07-06,latin_america,reopening,73.51,0.45204,0.54796
2020-07-07,latin_america,reopening,74.12,0.47386,0.52614
2020-07-08,latin_america,reopening,76.21,0.46876,0.53124
2020-07-09,latin_america,reopening,76.92,0.45683,0.54317
2020-07-10,latin_america,reopening,72.94,0.46858,0.53142
2020-07-11,latin_america,reopening,78.14,0.39979,0.60021
2020-07-12,latin_america,reopening,74.37,0.39156,0.60844
2020-07-13,latin_america,reopening,75.89,0.48204,0.51796
2020-07-14,latin_america,reopening,77.56,0.48898,0.51102
2020-07-15,latin_america,reopening,75.83,0.48466,0.51534
2020-07-16,latin_america,reopening,80.72,0.47584,0.52416
2020-07-17,latin_america,reopening,74.6,0.50972,0.49028
2020-07-18,latin_america,reopening,73.06,0.43605,0.56395
2020-07-19,latin_america,reopening,79.0,0.41508,0.58492
2020-07-20,latin_america,reopening,75.78,0.48942,0.51058
2020-07-21,latin_america,reopening,79.53,0.50984,0.49016
2020-07-22,latin_america,reopening,76.88,0.52444,0.47556
2020-07-23,latin_america,reopening,78.03,0.46631,0.53369
2020-07-24,latin_america,reopening,75.68,0.5171,0.4829
2020-07-25,latin_america,reopening,76.95,0.44167,0.55833
2020-07-26,latin_america,reopening,77.36,0.44054,0.55946
2020-07-27,latin_america,reopening,80.94,0.50478,0.49522
2020-07-28,latin_america,reopening,79.67,0.5486,0.4514
2020-07-29,latin_america,reopening,73.63,0.52133,0.47867
2020-07-30,latin_america,reopening,77.77,0.51321,0.48679
2020-07-31,latin_america,reopening,76.5,0.52898,0.47102
2020-08-01,latin_america,reopening,77.77,0.44376,0.55624
2020-08-02,latin_america,reopening,73.06,0.47285,0.52715
2020-08-03,latin_america,reopening,80.58,0.50267,0.49733
2020-08-04,latin_america,reopening,77.81,0.5188,0.4812
2020-08-05,latin_america,reopening,73.35,0.52394,0.47606
2020-08-06,latin_america,reopening,75.04,0.52786,0.47214
2020-08-07,latin_america,reopening,79.18,0.54642,0.45358
2020-08-08,latin_america,reopening,79.51,0.44545,0.55455
2020-08-09,latin_america,reopening,78.17,0.46272,0.53728
2020-08-10,latin_america,reopening,79.67,0.51981,0.48019
2020-08-11,latin_america,reopening,75.99,0.53994,0.46006
2020-08-12,latin_america,reopening,77.53,0.54256,0.45744
2020-08-13,latin_america,reopening,76.06,0.48874,0.51126
2020-08-14,latin_america,reopening,77.8,0.53575,0.46425
2020-08-15,latin_america,reopening,75.89,0.44762,0.55238
2020-08-16,latin_america,reopening,78.53,0.45989,0.54011
2020-08-17,latin_america,reopening,76.39,0.514,0.486
2020-08-18,latin_america,reopening,77.72,0.52203,0.47797
2020-08-19,latin_america,reopening,79.9,0.50427,0.49573
2020-08-20,latin_america,reopening,79.88,0.5431,0.4569
2020-08-21,latin_america,reopening,79.27,0.51452,0.48548
2020-08-22,latin_america,reopening,77.61,0.45855,0.54145
2020-08-23,latin_america,reopening,76.81,0.47074,0.52926
2020-08-24,latin_america,reopening,75.84,0.55236,0.44764
2020-08-25,latin_america,reopening,80.79,0.5193,0.4807
2020-08-26,latin_america,reopening,79.73,0.52901,0.47099
2020-08-27,latin_america,reopening,76.41,0.51324,0.48676
2020-08-28,latin_america,reopening,76.46,0.5198,0.4802
2020-08-29,latin_america,reopening,80.11,0.49473,0.50527
2020-08-30,latin_america,reopening,79.33,0.46947,0.53053
2020-08-31,latin_america,reopening,77.63,0.53523,0.46477
2020-09-01,latin_america,reopening,75.69,0.54758,0.45242
2020-09-02,latin_america,reopening,77.15,0.52989,0.47011
2020-09-03,latin_america,reopening,78.85,0.55072,0.44928
2020-09-04,latin_america,reopening,75.92,0.54071,0.45929
2020-09-05,latin_america,reopening,81.09,0.47918,0.52082
2020-09-06,latin_america,reopening,80.97,0.45854,0.54146
2020-09-07,latin_america,reopening,83.56,0.57068,0.42932
2020-09-08,latin_america,reopening,76.07,0.52311,0.47689
2020-09-09,latin_america,reopening,79.48,0.50357,0.49643
2020-09-10,latin_america,reopening,77.63,0.50553,0.49447
2020-09-11,latin_america,reopening,80.99,0.54797,0.45203
2020-09-12,latin_america,reopening,76.41,0.4926,0.5074
2020-09-13,latin_america,reopening,79.82,0.48082,0.51918
2020-09-14,latin_america,reopening,76.64,0.52621,0.47379
2020-09-15,latin_america,reopening,73.84,0.54796,0.45204
2020-09-16,latin_america,reopening,78.83,0.51886,0.48114
2020-09-17,latin_america,reopening,80.7,0.53646,0.46354
2020-09-18,latin_america,reopening,76.44,0.53393,0.46607
2020-09-19,latin_america,reopening,77.57,0.47907,0.52093
2020-09-20,latin_america,reopening,78.65,0.46169,0.53831
2020-09-21,latin_america,reopening,78.8,0.51935,0.48065
2020-09-22,latin_america,reopening,80.48,0.55599,0.44401
2020-09-23,latin_america,reopening,83.78,0.52296,0.47704
2020-09-24,latin_america,reopening,79.08,0.5164,0.4836
2020-09-25,latin_america,reopening,79.64,0.53506,0.46494
2020-09-26,latin_america,reopening,77.78,0.45015,0.54985
2020-09-27,latin_america,reopening,81.5,0.49603,0.50397
2020-09-28,latin_america,reopening,80.39,0.54322,0.45678
2020-09-29,latin_america,reopening,78.82,0.52843,0.47157
2020-09-30,latin_america,reopening,78.31,0.51134,0.48866
2020-10-01,latin_america,reopening,77.1,0.51819,0.48181
2020-10-02,latin_america,reopening,79.1,0.54605,0.45395
2020-10-03,latin_america,reopening,77.73,0.47789,0.52211
2020-10-04,latin_america,reopening,80.14,0.44102,0.55898
2020-10-05,latin_america,reopening,77.96,0.53431,0.46569
2020-10-06,latin_america,reopening,79.03,0.53462,0.46538
2020-10-07,latin_america,reopening,75.95,0.54894,0.45106
2020-10-08,latin_america,reopening,77.83,0.52089,0.47911
2020-10-09,latin_america,reopening,73.67,0.53404,0.46596
2020-10-10,latin_america,reopening,78.89,0.46124,0.53876
2020-10-11,latin_america,reopening,78.03,0.4987,0.5013
2020-10-12,latin_america,reopening,77.95,0.5519,0.4481
2020-10-13,latin_america,reopening,79.19,0.52363,0.47637
2020-10-14,latin_america,reopening,78.47,0.51464,0.48536
2020-10-15,latin_america,reopening,79.66,0.52398,0.47602
2020-10-16,latin_america,reopening,79.26,0.54583,0.45417
2020-10-17,latin_america,reopening,77.63,0.46418,0.53582
2020-10-18,latin_america,reopening,76.9,0.46345,0.53655
2020-10-19,latin_america,reopening,79.25,0.51763,0.48237
2020-10-20,latin_america,reopening,77.88,0.53978,0.46022
2020-10-21,latin_america,reopening,79.79,0.5178,0.4822
2020-10-22,latin_america,reopening,80.83,0.53176,0.46824
2020-10-23,latin_america,reopening,79.81,0.55256,0.44744
2020-10-24,latin_america,reopening,79.41,0.51468,0.48532
2020-10-25,latin_america,reopening,81.95,0.48551,0.51449
2020-10-26,latin_america,reopening,80.87,0.52027,0.47973
2020-10-27,latin_america,reopening,77.5,0.55208,0.44792
2020-10-28,latin_america,reopening,81.75,0.5189,0.4811
2020-10-29,latin_america,reopening,82.11,0.54644,0.45356
2020-10-30,latin_america,reopening,80.01,0.52912,0.47088
2020-10-31,latin_america,reopening,81.36,0.45582,0.54418
2020-11-01,latin_america,reopening,77.51,0.48397,0.51603
2020-11-02,latin_america,reopening,76.07,0.54288,0.45712
2020-11-03,latin_america,reopening,81.28,0.54207,0.45793
2020-11-04,latin_america,reopening,79.45,0.54473,0.45527
2020-11-05,latin_america,reopening,82.3,0.53742,0.46258
2020-11-06,latin_america,reopening,78.73,0.52102,0.47898
2020-11-07,latin_america,reopening,80.35,0.47772,0.52228
2020-11-08,latin_america,reopening,82.96,0.50085,0.49915
2020-11-09,latin_america,reopening,81.3,0.55676,0.44324
2020-11-10,latin_america,reopening,82.07,0.54857,0.45143
2020-11-11,latin_america,reopening,79.59,0.50814,0.49186
2020-11-12,latin_america,reopening,81.27,0.55979,0.44021
2020-11-13,latin_america,reopening,83.82,0.51321,0.48679
2020-11-14,latin_america,reopening,81.91,0.49146,0.50854
2020-11-15,latin_america,reopening,84.2,0.48481,0.51519
2020-11-16,latin_america,reopening,79.33,0.5312,0.4688
2020-11-17,latin_america,reopening,80.3,0.58341,0.41659
2020-11-18,latin_america,reopening,81.9,0.52227,0.47773
2020-11-19,latin_america,reopening,79.26,0.51659,0.48341
2020-11-20,latin_america,reopening,78.93,0.53584,0.46416
2020-11-21,latin_america,reopening,82.65,0.47782,0.52218
2020-11-22,latin_america,reopening,78.6,0.46494,0.53506
2020-11-23,latin_america,reopening,80.79,0.51286,0.48714
2020-11-24,latin_america,reopening,80.08,0.55801,0.44199
2020-11-25,latin_america,reopening,78.47,0.51662,0.48338
2020-11-26,latin_america,reopening,79.17,0.52056,0.47944
2020-11-27,latin_america,reopening,78.76,0.55416,0.44584
2020-11-28,latin_america,reopening,80.05,0.45745,0.54255
2020-11-29,latin_america,reopening,77.5,0.47077,0.52923
2020-11-30,latin_america,reopening,80.62,0.51408,0.48592
2020-12-01,latin_america,reopening,78.42,0.5389,0.4611
2020-12-02,latin_america,reopening,81.84,0.50459,0.49541
2020-12-03,latin_america,reopening,83.37,0.5197,0.4803
2020-12-04,latin_america,reopening,79.98,0.57638,0.42362
2020-12-05,latin_america,reopening,80.06,0.48494,0.51506
2020-12-06,latin_america,reopening,82.65,0.49318,0.50682
2020-12-07,latin_america,reopening,80.49,0.54065,0.45935
2020-12-08,latin_america,reopening,83.86,0.53606,0.46394
2020-12-09,latin_america,reopening,84.36,0.50783,0.49217
2020-12-10,latin_america,reopening,83.22,0.55187,0.44813
2020-12-11,latin_america,reopening,84.33,0.54444,0.45556
2020-12-12,latin_america,reopening,78.83,0.48309,0.51691
2020-12-13,latin_america,reopening,80.24,0.47859,0.52141
2020-12-14,latin_america,reopening,82.39,0.51496,0.48504
2020-12-15,latin_america,reopening,80.79,0.52038,0.47962
2020-12-16,latin_america,reopening,79.78,0.52995,0.47005
2020-12-17,latin_america,reopening,82.99,0.56619,0.43381
2020-12-18,latin_america,reopening,80.16,0.54277,0.45723
2020-12-19,latin_america,reopening,82.38,0.47718,0.52282
2020-12-20,latin_america,reopening,80.21,0.44755,0.55245
2020-12-21,latin_america,reopening,81.43,0.51293,0.48707
2020-12-22,latin_america,reopening,79.92,0.54157,0.45843
2020-12-23,latin_america,reopening,80.98,0.56068,0.43932
2020-12-24,latin_america,reopening,84.45,0.53367,0.46633
2020-12-25,latin_america,reopening,81.51,0.57209,0.42791
2020-12-26,latin_america,reopening,87.84,0.46997,0.53003
2020-12-27,latin_america,reopening,80.37,0.45024,0.54976
2020-12-28,latin_america,reopening,84.79,0.52969,0.47031
2020-12-29,latin_america,reopening,82.91,0.53221,0.46779
2020-12-30,latin_america,reopening,83.85,0.53762,0.46238
2020-12-31,latin_america,reopening,82.07,0.52631,0.47369
2021-01-01,latin_america,reopening,79.91,0.52618,0.47382
2021-01-02,latin_america,reopening,83.45,0.50551,0.49449
2021-01-03,latin_america,reopening,81.06,0.45837,0.54163
2021-01-04,latin_america,reopening,80.73,0.54061,0.45939
2021-01-05,latin_america,reopening,80.57,0.51129,0.48871
2021-01-06,latin_america,reopening,81.23,0.54141,0.45859
2021-01-07,latin_america,reopening,81.66,0.5509,0.4491
2021-01-08,latin_america,reopening,81.73,0.565,0.435
2021-01-09,latin_america,reopening,78.65,0.44677,0.55323
2021-01-10,latin_america,reopening,82.04,0.45424,0.54576
2021-01-11,latin_america,reopening,84.32,0.53915,0.46085
2021-01-12,latin_america,reopening,82.5,0.54413,0.45587
2021-01-13,latin_america,reopening,83.92,0.54101,0.45899
2021-01-14,latin_america,reopening,83.07,0.53892,0.46108
2021-01-15,latin_america,reopening,83.87,0.53766,0.46234
2021-01-16,latin_america,reopening,81.98,0.46324,0.53676
2021-01-17,latin_america,reopening,83.04,0.47555,0.52445
2021-01-18,latin_america,reopening,84.22,0.5195,0.4805
2021-01-19,latin_america,reopening,82.31,0.53877,0.46123
2021-01-20,latin_america,reopening,83.36,0.5101,0.4899
2021-01-21,latin_america,reopening,83.39,0.53079,0.46921
2021-01-22,latin_america,reopening,83.66,0.56333,0.43667
2021-01-23,latin_america,reopening,82.68,0.48624,0.51376
2021-01-24,latin_america,reopening,81.13,0.47758,0.52242
2021-01-25,latin_america,reopening,83.45,0.53277,0.46723
2021-01-26,latin_america,reopening,87.8,0.51741,0.48259
2021-01-27,latin_america,reopening,82.8,0.51125,0.48875
2021-01-28,latin_america,reopening,84.19,0.52813,0.47187
2021-01-29,latin_america,reopening,87.8,0.51481,0.48519
2021-01-30,latin_america,reopening,84.67,0.45745,0.54255
2021-01-31,latin_america,reopening,82.68,0.48226,0.51774
2021-02-01,latin_america,reopening,83.63,0.54527,0.45473
2021-02-02,latin_america,reopening,80.95,0.55914,0.44086
2021-02-03,latin_america,reopening,83.85,0.53527,0.46473
2021-02-04,latin_america,reopening,83.45,0.52544,0.47456
2021-02-05,latin_america,reopening,82.1,0.52928,0.47072
2021-02-06,latin_america,reopening,83.64,0.49051,0.50949
2021-02-07,latin_america,reopening,81.2,0.45385,0.54615
2021-02-08,latin_america,reopening,81.0,0.54114,0.45886
2021-02-09,latin_america,reopening,84.73,0.53393,0.46607
2021-02-10,latin_america,reopening,82.29,0.56534,0.43466
2021-02-11,latin_america,reopening,81.92,0.52542,0.47458
2021-02-12,latin_america,reopening,86.04,0.55458,0.44542
2021-02-13,latin_america,reopening,83.2,0.46485,0.53515
2021-02-14,latin_america,reopening,86.08,0.47618,0.52382
2021-02-15,latin_america,reopening,84.79,0.53239,0.46761
2021-02-16,latin_america,reopening,85.29,0.52088,0.47912
2021-02-17,latin_america,reopening,84.91,0.52408,0.47592
2021-02-18,latin_america,reopening,85.11,0.53255,0.46745
2021-02-19,latin_america,reopening,84.8,0.52159,0.47841
2021-02-20,latin_america,reopening,80.75,0.48022,0.51978
2021-02-21,latin_america,reopening,83.32,0.46882,0.53118
2021-02-22,latin_america,reopening,82.55,0.563,0.437
2021-02-23,latin_america,reopening,81.25,0.55628,0.44372
2021-02-24,latin_america,reopening,84.97,0.5509,0.4491
2021-02-25,latin_america,reopening,85.49,0.53898,0.46102
2021-02-26,latin_america,reopening,81.78,0.53849,0.46151
2021-02-27,latin_america,reopening,82.12,0.46069,0.53931
2021-02-28,latin_america,reopening,83.23,0.46728,0.53272
2021-03-01,latin_america,reopening,83.22,0.54492,0.45508
2021-03-02,latin_america,reopening,83.26,0.53734,0.46266
2021-03-03,latin_america,reopening,82.39,0.53253,0.46747
2021-03-04,latin_america,reopening,81.46,0.51767,0.48233
2021-03-05,latin_america,reopening,86.57,0.55665,0.44335
2021-03-06,latin_america,reopening,84.34,0.46487,0.53513
2021-03-07,latin_america,reopening,85.98,0.44588,0.55412
2021-03-08,latin_america,reopening,83.82,0.54115,0.45885
2021-03-09,latin_america,reopening,86.11,0.50085,0.49915
2021-03-10,latin_america,reopening,85.08,0.55584,0.44416
2021-03-11,latin_america,reopening,82.84,0.54008,0.45992
2021-03-12,latin_america,reopening,84.26,0.51891,0.48109
2021-03-13,latin_america,reopening,84.81,0.48378,0.51622
2021-03-14,latin_america,reopening,85.3,0.48901,0.51099
2021-03-15,latin_america,reopening,84.39,0.52335,0.47665
2021-03-16,latin_america,reopening,81.94,0.55279,0.44721
2021-03-17,latin_america,reopening,84.01,0.54751,0.45249
2021-03-18,latin_america,reopening,83.96,0.52227,0.47773
2021-03-19,latin_america,reopening,83.58,0.54684,0.45316
2021-03-20,latin_america,reopening,85.13,0.44974,0.55026
2021-03-21,latin_america,reopening,82.02,0.49805,0.50195
2021-03-22,latin_america,reopening,87.7,0.54839,0.45161
2021-03-23,latin_america,reopening,83.76,0.56582,0.43418
2021-03-24,latin_america,reopening,86.31,0.52963,0.47037
2021-03-25,latin_america,reopening,84.08,0.526,0.474
2021-03-26,latin_america,reopening,79.98,0.52836,0.47164
2021-03-27,latin_america,reopening,83.65,0.45074,0.54926
2021-03-28,latin_america,reopening,83.07,0.45971,0.54029
2021-03-29,latin_america,reopening,81.91,0.54017,0.45983
2021-03-30,latin_america,reopening,87.79,0.5568,0.4432
2021-03-31,latin_america,reopening,83.88,0.53634,0.46366
2021-04-01,latin_america,reopening,85.07,0.54294,0.45706
2021-04-02,latin_america,reopening,85.78,0.52888,0.47112
2021-04-03,latin_america,reopening,85.5,0.46426,0.53574
2021-04-04,latin_america,reopening,84.06,0.47147,0.52853
2021-04-05,latin_america,reopening,84.4,0.55007,0.44993
2021-04-06,latin_america,reopening,84.62,0.51791,0.48209
2021-04-07,latin_america,reopening,82.74,0.53567,0.46433
2021-04-08,latin_america,reopening,87.0,0.5429,0.4571
2021-04-09,latin_america,reopening,82.47,0.51902,0.48098
2021-04-10,latin_america,reopening,85.35,0.47239,0.52761
2021-04-11,latin_america,reopening,84.47,0.48362,0.51638
2021-04-12,latin_america,reopening,83.47,0.54454,0.45546
2021-04-13,latin_america,reopening,85.01,0.53383,0.46617
2021-04-14,latin_america,reopening,89.04,0.5417,0.4583
2021-04-15,latin_america,reopening,85.71,0.52301,0.47699
2021-04-16,latin_america,reopening,85.34,0.52429,0.47571
2021-04-17,latin_america,reopening,81.85,0.46367,0.53633
2021-04-18,latin_america,reopening,84.21,0.46702,0.53298
2021-04-19,latin_america,reopening,84.76,0.51626,0.48374
2021-04-20,latin_america,reopening,83.84,0.55735,0.44265
2021-04-21,latin_america,reopening,84.92,0.52525,0.47475
2021-04-22,latin_america,reopening,87.01,0.54653,0.45347
2021-04-23,latin_america,reopening,87.55,0.50538,0.49462
2021-04-24,latin_america,reopening,86.21,0.46771,0.53229
2021-04-25,latin_america,reopening,83.64,0.46772,0.53228
2021-04-26,latin_america,reopening,83.7,0.51045,0.48955
2021-04-27,latin_america,reopening,88.68,0.54082,0.45918
2021-04-28,latin_america,reopening,84.92,0.5213,0.4787
2021-04-29,latin_america,reopening,87.64,0.51877,0.48123
2021-04-30,latin_america,reopening,85.01,0.53932,0.46068
2021-05-01,latin_america,reopening,82.34,0.47175,0.52825
2021-05-02,latin_america,reopening,82.94,0.46618,0.53382
2021-05-03,latin_america,reopening,83.81,0.5493,0.4507
2021-05-04,latin_america,reopening,84.88,0.53943,0.46057
2021-05-05,latin_america,reopening,86.55,0.50565,0.49435
2021-05-06,latin_america,reopening,86.97,0.52727,0.47273
2021-05-07,latin_america,reopening,88.51,0.5601,0.4399
2021-05-08,latin_america,reopening,87.3,0.46236,0.53764
2021-05-09,latin_america,reopening,84.54,0.45655,0.54345
2021-05-10,latin_america,reopening,84.81,0.52,0.48
2021-05-11,latin_america,reopening,86.09,0.50208,0.49792
2021-05-12,latin_america,reopening,85.7,0.51647,0.48353
2021-05-13,latin_america,reopening,84.17,0.52802,0.47198
2021-05-14,latin_america,reopening,84.45,0.54714,0.45286
2021-05-15,latin_america,reopening,83.41,0.47784,0.52216
2021-05-16,latin_america,reopening,86.26,0.45483,0.54517
2021-05-17,latin_america,reopening,85.28,0.53403,0.46597
2021-05-18,latin_america,reopening,87.61,0.52031,0.47969
2021-05-19,latin_america,reopening,84.61,0.53901,0.46099
2021-05-20,latin_america,reopening,89.2,0.52904,0.47096
2021-05-21,latin_america,reopening,86.22,0.52372,0.47628
2021-05-22,latin_america,reopening,87.93,0.44645,0.55355
2021-05-23,latin_america,reopening,83.9,0.47947,0.52053
2021-05-24,latin_america,reopening,86.54,0.53204,0.46796
2021-05-25,latin_america,reopening,87.35,0.50042,0.49958
2021-05-26,latin_america,reopening,89.13,0.53781,0.46219
2021-05-27,latin_america,reopening,87.62,0.50559,0.49441
2021-05-28,latin_america,reopening,86.31,0.54929,0.45071
2021-05-29,latin_america,reopening,85.33,0.47199,0.52801
2021-05-30,latin_america,reopening,85.64,0.47074,0.52926
2021-05-31,latin_america,reopening,86.76,0.53587,0.46413
2021-06-01,latin_america,reopening,83.94,0.54474,0.45526
2021-06-02,latin_america,reopening,84.17,0.53022,0.46978
2021-06-03,latin_america,reopening,87.54,0.54047,0.45953
2021-06-04,latin_america,reopening,89.24,0.54158,0.45842
2021-06-05,latin_america,reopening,87.75,0.45965,0.54035
2021-06-06,latin_america,reopening,88.34,0.4719,0.5281
2021-06-07,latin_america,reopening,85.08,0.5591,0.4409
2021-06-08,latin_america,reopening,86.37,0.51828,0.48172
2021-06-09,latin_america,reopening,85.87,0.54046,0.45954
2021-06-10,latin_america,reopening,86.24,0.52504,0.47496
2021-06-11,latin_america,reopening,84.28,0.52168,0.47832
2021-06-12,latin_america,reopening,90.13,0.46094,0.53906
2021-06-13,latin_america,reopening,88.64,0.46701,0.53299
2021-06-14,latin_america,reopening,86.74,0.54564,0.45436
2021-06-15,latin_america,reopening,86.51,0.5456,0.4544
2021-06-16,latin_america,reopening,89.22,0.54168,0.45832
2021-06-17,latin_america,reopening,90.39,0.52605,0.47395
2021-06-18,latin_america,reopening,87.15,0.52309,0.47691
2021-06-19,latin_america,reopening,83.8,0.48159,0.51841
2021-06-20,latin_america,reopening,91.74,0.51112,0.48888
2021-06-21,latin_america,reopening,86.67,0.54257,0.45743
2021-06-22,latin_america,reopening,87.82,0.53034,0.46966
2021-06-23,latin_america,reopening,88.9,0.53685,0.46315
2021-06-24,latin_america,reopening,86.59,0.50514,0.49486
2021-06-25,latin_america,reopening,84.15,0.54064,0.45936
2021-06-26,latin_america,reopening,89.55,0.44155,0.55845
